feature,importance
cat__Current_market_capitalisation_DKK_2.954.260,0.0
cat__Current_market_capitalisation_DKK_2.511.971,0.0
cat__Current_market_capitalisation_DKK_112.918.290,0.0
cat__Current_market_capitalisation_DKK_103.353.116,0.0
cat__Shares outstanding_n.a.,0.0
cat__Shares outstanding_72.021.491,0.0
num__fin_flag_very_low_solvency,0.0
cat__Shares outstanding_6.072.451,0.0
cat__Shares outstanding_59.955.983,0.0
cat__Shares outstanding_5.686.267.431,0.0
num__fin_flag_negative_roe,0.0
cat__Shares outstanding_320.036.000,0.0
cat__Shares outstanding_14.756.500,0.0
cat__Shares outstanding_118.361.220,0.0
cat__company_country_clean_China,0.0
cat__company_country_clean_Finland,0.0
num__supplier_is_publicly_listed,0.0
