iteration,meta_loss,n_valid_tasks,n_skipped,n_skipped_this_iteration,n_skipped_cumulative,outer_grad_norm,support_loss_before_mean,support_loss_after_mean,query_pred_mean,query_pred_std,collapse_flag
78,2.829954835310393e-20,2,0,0,0,0.0,27.262226104736328,24.81719398498535,1.0,0.0,1
79,2.770100886291366e-20,2,0,0,0,0.0,26.02556800842285,23.694283485412598,1.0,0.0,1
80,3.0247015858389324e-20,2,0,0,0,0.0,30.29698371887207,27.57284927368164,1.0,0.0,1
81,2.7963532078648407e-20,2,0,0,0,0.0,27.26946449279785,24.824092864990234,1.0,0.0,1
82,3.126889733879629e-20,2,0,0,0,0.0,27.271438598632812,24.825977325439453,1.0,0.0,1
83,2.725479015888105e-20,2,0,0,0,0.0,24.793840408325195,22.576082229614258,1.0,0.0,1
84,2.724452794940656e-20,2,0,0,0,0.0,24.795310974121094,22.577484130859375,1.0,0.0,1
85,2.6519177793902787e-20,2,0,0,0,0.0,27.55182456970215,25.080580711364746,1.0,0.0,1
86,2.7556035767040936e-20,2,0,0,0,0.0,27.277637481689453,24.831890106201172,1.0,0.0,1
87,2.3474135319813293e-20,2,0,0,0,0.0,27.554386138916016,25.08302116394043,1.0,0.0,1
88,2.3265110656430264e-20,2,0,0,0,0.0,24.79993438720703,22.581893920898438,1.0,0.0,1
89,2.6512250156272655e-20,2,0,0,0,0.0,29.450986862182617,26.80482292175293,1.0,0.0,1
90,3.061009644851182e-20,2,0,0,0,0.0,26.041723251342773,23.709694862365723,1.0,0.0,1
91,2.330393967760624e-20,2,0,0,0,0.0,27.55819320678711,25.086655616760254,1.0,0.0,1
92,3.0603782733992566e-20,2,0,0,0,0.0,27.283344268798828,24.83733558654785,1.0,0.0,1
93,3.054109795319753e-20,2,0,0,0,0.0,27.284006118774414,24.837966918945312,1.0,0.0,1
94,2.6830784162352328e-20,2,0,0,0,0.0,26.044397354125977,23.712244033813477,1.0,0.0,1
95,3.0391009908458907e-20,2,0,0,0,0.0,24.8046817779541,22.5864200592041,1.0,0.0,1
96,2.998522611921336e-20,2,0,0,0,0.0,29.456090927124023,26.809687614440918,1.0,0.0,1
97,2.985186263248479e-20,2,0,0,0,0.0,28.801977157592773,26.216354370117188,1.0,0.0,1
98,2.67270053072196e-20,2,0,0,0,0.0,26.046189308166504,23.71395492553711,1.0,0.0,1
99,2.6815040265732544e-20,2,0,0,0,0.0,28.80278205871582,26.217127799987793,1.0,0.0,1
100,2.928015481341421e-20,2,0,0,0,0.0,30.319087982177734,27.593929290771484,1.0,0.0,1
101,2.6575527857545828e-20,2,0,0,0,0.0,24.806793212890625,22.58843421936035,1.0,0.0,1
102,2.6103230345997924e-20,2,0,0,0,0.0,27.563373565673828,25.091599464416504,1.0,0.0,1
103,3.033364040933438e-20,2,0,0,0,0.0,26.047621726989746,23.71532154083252,1.0,0.0,1
104,2.658980156987377e-20,2,0,0,0,0.0,26.04783535003662,23.715524673461914,1.0,0.0,1
105,2.6655171456485333e-20,2,0,0,0,0.0,26.048023223876953,23.715704917907715,1.0,0.0,1
106,3.028611952937806e-20,2,0,0,0,0.0,27.288585662841797,24.842334747314453,1.0,0.0,1
107,2.62167835032907e-20,2,0,0,0,0.0,30.320831298828125,27.59559440612793,1.0,0.0,1
108,2.983413641045172e-20,2,0,0,0,0.0,29.459603309631348,26.81304168701172,1.0,0.0,1
109,3.021500138374411e-20,2,0,0,0,0.0,26.04862117767334,23.716273307800293,1.0,0.0,1
110,2.5936648772209388e-20,2,0,0,0,0.0,27.564799308776855,25.092958450317383,1.0,0.0,1
111,2.6462876197873762e-20,2,0,0,0,0.0,24.808422088623047,22.589988708496094,1.0,0.0,1
112,3.023562920026965e-20,2,0,0,0,0.0,24.808507919311523,22.59007453918457,1.0,0.0,1
113,2.9805802243297514e-20,2,0,0,0,0.0,29.460198402404785,26.813610076904297,1.0,0.0,1
114,2.597226439057605e-20,2,0,0,0,0.0,27.565178871154785,25.093321800231934,1.0,0.0,1
115,2.6600105784613736e-20,2,0,0,0,0.0,26.049165725708008,23.71679401397705,1.0,0.0,1
116,2.970671505320161e-20,2,0,0,0,0.0,28.80575942993164,26.219965934753418,1.0,0.0,1
117,2.5963457825109202e-20,2,0,0,0,0.0,27.565378189086914,25.093509674072266,1.0,0.0,1
118,2.64225462962504e-20,2,0,0,0,0.0,24.808887481689453,22.590435028076172,1.0,0.0,1
119,2.971365884670308e-20,2,0,0,0,0.0,28.805927276611328,26.22012710571289,1.0,0.0,1
120,2.958393043102577e-20,2,0,0,0,0.0,27.565526008605957,25.09364891052246,1.0,0.0,1
121,2.982952875594586e-20,2,0,0,0,0.0,29.4606990814209,26.814085960388184,1.0,0.0,1
122,2.6004112459746477e-20,2,0,0,0,0.0,27.565600395202637,25.09372043609619,1.0,0.0,1
123,2.966726564656622e-20,2,0,0,0,0.0,28.80608558654785,26.220276832580566,1.0,0.0,1
124,2.28617712505183e-20,2,0,0,0,0.0,24.809093475341797,22.59063148498535,1.0,0.0,1
125,2.2813408649665223e-20,2,0,0,0,0.0,24.809118270874023,22.590654373168945,1.0,0.0,1
126,2.2748378036351777e-20,2,0,0,0,0.0,24.80914306640625,22.590675354003906,1.0,0.0,1
127,2.9573374184692917e-20,2,0,0,0,0.0,27.565735816955566,25.093850135803223,1.0,0.0,1
128,2.9555622113265704e-20,2,0,0,0,0.0,27.565757751464844,25.093867301940918,1.0,0.0,1
129,2.5940897766371526e-20,2,0,0,0,0.0,27.565773963928223,25.09388542175293,1.0,0.0,1
130,2.6517781926619103e-20,2,0,0,0,0.0,24.80921173095703,22.590742111206055,1.0,0.0,1
131,3.026247379608641e-20,2,0,0,0,0.0,27.290149688720703,24.843822479248047,1.0,0.0,1
132,2.6704524412251485e-20,2,0,0,0,0.0,28.806279182434082,26.220459938049316,1.0,0.0,1
133,2.969472739666813e-20,2,0,0,0,0.0,28.80629062652588,26.22047233581543,1.0,0.0,1
134,2.6938917024810896e-20,2,0,0,0,0.0,26.049717903137207,23.717318534851074,1.0,0.0,1
135,2.642049611617749e-20,2,0,0,0,0.0,24.80926513671875,22.59079360961914,1.0,0.0,1
136,2.6137349930678602e-20,2,0,0,0,0.0,29.46100902557373,26.81438159942627,1.0,0.0,1
137,2.96793437759792e-20,2,0,0,0,0.0,28.806325912475586,26.220505714416504,1.0,0.0,1
138,2.2853543065245384e-20,2,0,0,0,0.0,24.809284210205078,22.59081268310547,1.0,0.0,1
139,2.6530622613159282e-20,2,0,0,0,0.0,24.809288024902344,22.5908145904541,1.0,0.0,1
140,2.321255237579047e-20,2,0,0,0,0.0,26.049756050109863,23.717355728149414,1.0,0.0,1
141,2.2950786870421515e-20,2,0,0,0,0.0,27.565881729125977,25.0939884185791,1.0,0.0,1
142,2.6659016553863997e-20,2,0,0,0,0.0,28.80634880065918,26.22052764892578,1.0,0.0,1
143,3.017437906084951e-20,2,0,0,0,0.0,26.04976177215576,23.717363357543945,1.0,0.0,1
144,3.0143123912157224e-20,2,0,0,0,0.0,24.809297561645508,22.590829849243164,1.0,0.0,1
145,2.696285033261238e-20,2,0,0,0,0.0,27.290231704711914,24.843904495239258,1.0,0.0,1
146,2.69628083273469e-20,2,0,0,0,0.0,27.290231704711914,24.843904495239258,1.0,0.0,1
147,2.9596528779495866e-20,2,0,0,0,0.0,28.806357383728027,26.22053623199463,1.0,0.0,1
148,2.650704311894012e-20,2,0,0,0,0.0,26.049768447875977,23.71737003326416,1.0,0.0,1
149,2.6558950317964956e-20,2,0,0,0,0.0,30.701513290405273,27.940957069396973,1.0,0.0,1
150,2.6418281146216924e-20,2,0,0,0,0.0,24.809303283691406,22.59083366394043,1.0,0.0,1
151,2.963886039357812e-20,2,0,0,0,0.0,28.806363105773926,26.220540046691895,1.0,0.0,1
152,2.6962556295754013e-20,2,0,0,0,0.0,27.290237426757812,24.843908309936523,1.0,0.0,1
153,2.59353385310438e-20,2,0,0,0,0.0,27.565897941589355,25.094005584716797,1.0,0.0,1
154,3.016897007512524e-20,2,0,0,0,0.0,26.04977512359619,23.71737289428711,1.0,0.0,1
155,2.6401454806217432e-20,2,0,0,0,0.0,24.809309005737305,22.590837478637695,1.0,0.0,1
156,3.007856828146114e-20,2,0,0,0,0.0,24.809309005737305,22.590837478637695,1.0,0.0,1
157,2.3014096883437366e-20,2,0,0,0,0.0,27.565898895263672,25.094006538391113,1.0,0.0,1
158,2.640142087888762e-20,2,0,0,0,0.0,24.809309005737305,22.590837478637695,1.0,0.0,1
159,3.027262614563579e-20,2,0,0,0,0.0,27.290241241455078,24.843910217285156,1.0,0.0,1
160,3.0189895159683416e-20,2,0,0,0,0.0,24.809309005737305,22.590837478637695,1.0,0.0,1
161,2.6570849117206075e-20,2,0,0,0,0.0,26.04977512359619,23.717373847961426,1.0,0.0,1
162,2.9748490905309807e-20,2,0,0,0,0.0,29.461054801940918,26.814425468444824,1.0,0.0,1
163,3.012585651687018e-20,2,0,0,0,0.0,24.809309005737305,22.590837478637695,1.0,0.0,1
164,2.2950045315927058e-20,2,0,0,0,0.0,27.565898895263672,25.094006538391113,1.0,0.0,1
165,2.964863469573817e-20,2,0,0,0,0.0,28.80636501312256,26.220542907714844,1.0,0.0,1
166,2.691991772011632e-20,2,0,0,0,0.0,27.290241241455078,24.843910217285156,1.0,0.0,1
167,2.9073660159482854e-20,2,0,0,0,0.0,30.32248878479004,27.59717559814453,1.0,0.0,1
168,2.9617492638145257e-20,2,0,0,0,0.0,27.565898895263672,25.094006538391113,1.0,0.0,1
169,2.5935265829622776e-20,2,0,0,0,0.0,27.565898895263672,25.094006538391113,1.0,0.0,1
170,2.911240517012787e-20,2,0,0,0,0.0,30.32248878479004,27.59717559814453,1.0,0.0,1
171,2.913973121091053e-20,2,0,0,0,0.0,30.32248878479004,27.59717559814453,1.0,0.0,1
172,3.0173687589556205e-20,2,0,0,0,0.0,26.04977512359619,23.717374801635742,1.0,0.0,1
173,2.5926703217813145e-20,2,0,0,0,0.0,27.565898895263672,25.09400749206543,1.0,0.0,1
174,2.6872073722733222e-20,2,0,0,0,0.0,26.04977512359619,23.717374801635742,1.0,0.0,1
175,2.9600774542483736e-20,2,0,0,0,0.0,27.565898895263672,25.09400749206543,1.0,0.0,1
176,2.6088080985443412e-20,2,0,0,0,0.0,29.461054801940918,26.814425468444824,1.0,0.0,1
177,3.023123480326546e-20,2,0,0,0,0.0,26.04977512359619,23.717374801635742,1.0,0.0,1
178,2.6096989332899696e-20,2,0,0,0,0.0,30.32248878479004,27.59717559814453,1.0,0.0,1
179,2.970616575357609e-20,2,0,0,0,0.0,28.80636501312256,26.220542907714844,1.0,0.0,1
180,2.2788312119127335e-20,2,0,0,0,0.0,24.809309005737305,22.590839385986328,1.0,0.0,1
181,2.976520900097133e-20,2,0,0,0,0.0,29.461054801940918,26.814425468444824,1.0,0.0,1
182,2.9748490905309807e-20,2,0,0,0,0.0,29.461054801940918,26.814425468444824,1.0,0.0,1
183,2.6096989332899696e-20,2,0,0,0,0.0,30.32248878479004,27.59717559814453,1.0,0.0,1
184,2.960383123334106e-20,2,0,0,0,0.0,27.565898895263672,25.09400749206543,1.0,0.0,1
185,2.661044554227065e-20,2,0,0,0,0.0,27.565898895263672,25.09400749206543,1.0,0.0,1
186,2.9034908686489306e-20,2,0,0,0,0.0,30.32248878479004,27.59717559814453,1.0,0.0,1
187,2.985387888522789e-20,2,0,0,0,0.0,30.701520919799805,27.94096088409424,1.0,0.0,1
188,2.662716363793217e-20,2,0,0,0,0.0,27.565898895263672,25.09400749206543,1.0,0.0,1
189,2.6539097983263683e-20,2,0,0,0,0.0,26.04977512359619,23.717374801635742,1.0,0.0,1
190,2.958711313767954e-20,2,0,0,0,0.0,27.565898895263672,25.09400749206543,1.0,0.0,1
191,2.956508299152178e-20,2,0,0,0,0.0,27.565898895263672,25.09400749206543,1.0,0.0,1
192,2.966480349177417e-20,2,0,0,0,0.0,27.565898895263672,25.09400749206543,1.0,0.0,1
193,3.021505308253239e-20,2,0,0,0,0.0,27.290241241455078,24.843910217285156,1.0,0.0,1
194,2.6135391839072324e-20,2,0,0,0,0.0,29.461054801940918,26.814425468444824,1.0,0.0,1
195,2.963495390388837e-20,2,0,0,0,0.0,28.80636501312256,26.220542907714844,1.0,0.0,1
196,2.6529465852771415e-20,2,0,0,0,0.0,24.809309005737305,22.590839385986328,1.0,0.0,1
197,2.6465438519068116e-20,2,0,0,0,0.0,24.809309005737305,22.590839385986328,1.0,0.0,1
198,2.3420699775359794e-20,2,0,0,0,0.0,28.80636501312256,26.220542907714844,1.0,0.0,1
199,2.6674471260386814e-20,2,0,0,0,0.0,27.565898895263672,25.09400749206543,1.0,0.0,1
200,2.970616575357609e-20,2,0,0,0,0.0,28.80636501312256,26.220542907714844,1.0,0.0,1
