iteration,meta_loss,n_valid_tasks,n_skipped,n_skipped_this_iteration,n_skipped_cumulative,outer_grad_norm,support_loss_before_mean,support_loss_after_mean,query_pred_mean,query_pred_std,collapse_flag
28,9.894292834115198e-26,2,0,0,0,0.0,42.75082778930664,30.306238174438477,1.0,0.0,1
29,2.845273681861252e-26,2,0,0,0,0.0,49.318925857543945,34.99091148376465,1.0,0.0,1
30,1.0125751557054843e-26,2,0,0,0,0.0,46.981658935546875,33.40636920928955,1.0,0.0,1
31,2.9579133124398925e-27,2,0,0,0,0.0,42.97523880004883,30.620580673217773,1.0,0.0,1
32,1.118281785151721e-27,2,0,0,0,0.0,48.4566650390625,34.53113079071045,1.0,0.0,1
33,4.778247599464287e-28,2,0,0,0,0.0,49.10525321960449,35.022955894470215,1.0,0.0,1
34,2.488680896347353e-28,2,0,0,0,0.0,51.93681526184082,37.062129974365234,1.0,0.0,1
35,1.004491753283874e-28,2,0,0,0,0.0,58.7249641418457,41.91657066345215,1.0,0.0,1
36,5.677656522381262e-29,2,0,0,0,0.0,45.671424865722656,32.69447326660156,1.0,0.0,1
37,2.0548646347063313e-29,2,0,0,0,0.0,51.20440864562988,36.65217399597168,1.0,0.0,1
38,1.718106455207055e-29,2,0,0,0,0.0,55.17351722717285,39.498788833618164,1.0,0.0,1
39,8.411389193919112e-30,2,0,0,0,0.0,54.34918975830078,38.94000434875488,1.0,0.0,1
40,6.252923145131307e-30,2,0,0,0,0.0,58.31645202636719,41.78483009338379,1.0,0.0,1
41,4.010331197434814e-30,2,0,0,0,0.0,52.15513229370117,37.418312072753906,1.0,0.0,1
42,2.161760442235645e-30,2,0,0,0,0.0,52.975494384765625,38.0172004699707,1.0,0.0,1
43,1.8389632988105765e-30,2,0,0,0,0.0,62.228342056274414,44.628353118896484,1.0,0.0,1
44,1.3172306636274876e-30,2,0,0,0,0.0,55.89506912231445,40.12641525268555,1.0,0.0,1
45,8.01777049068751e-31,2,0,0,0,0.0,48.34013366699219,34.74333572387695,1.0,0.0,1
46,7.418354888152364e-31,2,0,0,0,0.0,48.523292541503906,34.881996154785156,1.0,0.0,1
47,4.843685598269478e-31,2,0,0,0,0.0,51.124759674072266,36.74708938598633,1.0,0.0,1
48,3.884638313648281e-31,2,0,0,0,0.0,53.726539611816406,38.612152099609375,1.0,0.0,1
49,3.0272839857122004e-31,2,0,0,0,0.0,54.42308807373047,39.11520767211914,1.0,0.0,1
50,2.5612837006112016e-31,2,0,0,0,0.0,57.018503189086914,40.97507286071777,1.0,0.0,1
51,2.6570373545393537e-31,2,0,0,0,0.0,54.14372634887695,38.92723083496094,1.0,0.0,1
52,1.824274133323605e-31,2,0,0,0,0.0,49.325950622558594,35.48957824707031,1.0,0.0,1
53,1.5863336231154698e-31,2,0,0,0,0.0,58.687313079833984,42.18073844909668,1.0,0.0,1
54,1.1417714162375925e-31,2,0,0,0,0.0,54.45795822143555,39.164581298828125,1.0,0.0,1
55,1.2484921973600463e-31,2,0,0,0,0.0,60.60480499267578,43.55927276611328,1.0,0.0,1
56,1.3624926974477075e-31,2,0,0,0,0.0,49.657100677490234,35.74056625366211,1.0,0.0,1
57,1.2501269573537349e-31,2,0,0,0,0.0,61.530914306640625,44.22722244262695,1.0,0.0,1
58,1.1378999255931593e-31,2,0,0,0,0.0,52.269914627075195,37.611236572265625,1.0,0.0,1
59,8.573945886175963e-32,2,0,0,0,0.0,49.83440017700195,35.867984771728516,1.0,0.0,1
60,9.858758272888846e-32,2,0,0,0,0.0,59.236087799072266,42.590450286865234,1.0,0.0,1
61,9.291988969662477e-32,2,0,0,0,0.0,61.78486633300781,44.41532325744629,1.0,0.0,1
62,8.795773425119637e-32,2,0,0,0,0.0,52.46560859680176,37.75093078613281,1.0,0.0,1
63,8.129385089891307e-32,2,0,0,0,0.0,64.93528175354004,46.67026138305664,1.0,0.0,1
64,6.453331155152716e-32,2,0,0,0,0.0,50.03667068481445,36.01466369628906,1.0,0.0,1
65,7.589640401790342e-32,2,0,0,0,0.0,59.45414733886719,42.74954795837402,1.0,0.0,1
66,6.12943191524409e-32,2,0,0,0,0.0,55.103248596191406,39.6389045715332,1.0,0.0,1
67,5.774963944742331e-32,2,0,0,0,0.0,58.193193435668945,41.848445892333984,1.0,0.0,1
68,5.696439746613051e-32,2,0,0,0,0.0,58.21918487548828,41.867218017578125,1.0,0.0,1
69,5.445303607020325e-32,2,0,0,0,0.0,52.669294357299805,37.89944076538086,1.0,0.0,1
70,5.199364327952585e-32,2,0,0,0,0.0,55.75516128540039,40.10588264465332,1.0,0.0,1
71,6.162237611586838e-32,2,0,0,0,0.0,61.35110092163086,44.106689453125,1.0,0.0,1
72,6.092527270100024e-32,2,0,0,0,0.0,55.79055595397949,40.1317253112793,1.0,0.0,1
73,3.875726538326392e-32,2,0,0,0,0.0,55.80581283569336,40.14289855957031,1.0,0.0,1
74,5.98720767824375e-32,2,0,0,0,0.0,52.74956703186035,37.95866394042969,1.0,0.0,1
75,5.857868034822774e-32,2,0,0,0,0.0,50.24896240234375,36.17118835449219,1.0,0.0,1
76,4.6472563780168463e-32,2,0,0,0,0.0,50.25918960571289,36.17877197265625,1.0,0.0,1
77,4.7209181437639496e-32,2,0,0,0,0.0,55.85383987426758,40.17819404602051,1.0,0.0,1
78,4.710045996513194e-32,2,0,0,0,0.0,55.304534912109375,39.78627014160156,1.0,0.0,1
79,4.540844751908659e-32,2,0,0,0,0.0,52.79868507385254,37.994972229003906,1.0,0.0,1
80,5.379166768360011e-32,2,0,0,0,0.0,61.46721649169922,44.19118881225586,1.0,0.0,1
81,4.5838449230089134e-32,2,0,0,0,0.0,55.327369689941406,39.80308151245117,1.0,0.0,1
82,5.506204206094902e-32,2,0,0,0,0.0,55.333595275878906,39.80767059326172,1.0,0.0,1
83,4.345056176077225e-32,2,0,0,0,0.0,50.308387756347656,36.21525955200195,1.0,0.0,1
84,4.338965352098439e-32,2,0,0,0,0.0,50.31303405761719,36.21870040893555,1.0,0.0,1
85,4.215258677606603e-32,2,0,0,0,0.0,55.90804100036621,40.21806335449219,1.0,0.0,1
86,4.414350980311023e-32,2,0,0,0,0.0,55.3531494140625,39.82206726074219,1.0,0.0,1
87,3.349526483882777e-32,2,0,0,0,0.0,55.91609573364258,40.22399139404297,1.0,0.0,1
88,3.2375562388631385e-32,2,0,0,0,0.0,50.327613830566406,36.22951889038086,1.0,0.0,1
89,4.2173980773251e-32,2,0,0,0,0.0,59.76739692687988,42.97606658935547,1.0,0.0,1
90,5.212777893989818e-32,2,0,0,0,0.0,52.84964561462402,38.032630920410156,1.0,0.0,1
91,3.2813466360407335e-32,2,0,0,0,0.0,55.92812919616699,40.23284149169922,1.0,0.0,1
92,5.208946957900488e-32,2,0,0,0,0.0,55.37114715576172,39.83533477783203,1.0,0.0,1
93,5.201337982967615e-32,2,0,0,0,0.0,55.37324905395508,39.836875915527344,1.0,0.0,1
94,4.199044496278536e-32,2,0,0,0,0.0,52.85808181762695,38.03886604309082,1.0,0.0,1
95,5.102273196552067e-32,2,0,0,0,0.0,50.342586517333984,36.240623474121094,1.0,0.0,1
96,5.10483577423686e-32,2,0,0,0,0.0,59.783491134643555,42.98782920837402,1.0,0.0,1
97,5.058493084950042e-32,2,0,0,0,0.0,58.45644569396973,42.0405216217041,1.0,0.0,1
98,4.150907414865188e-32,2,0,0,0,0.0,52.86373329162598,38.043046951293945,1.0,0.0,1
99,4.218050476689806e-32,2,0,0,0,0.0,58.45899200439453,42.04239463806152,1.0,0.0,1
100,4.97146065870951e-32,2,0,0,0,0.0,61.53693389892578,44.24214172363281,1.0,0.0,1
101,4.0747215688732815e-32,2,0,0,0,0.0,50.3492546081543,36.24557113647461,1.0,0.0,1
102,4.0465105860743097e-32,2,0,0,0,0.0,55.94447898864746,40.24487113952637,1.0,0.0,1
103,5.085461276346607e-32,2,0,0,0,0.0,52.86825942993164,38.0463924407959,1.0,0.0,1
104,4.0999271064907884e-32,2,0,0,0,0.0,52.86893081665039,38.04688835144043,1.0,0.0,1
105,4.132047783500595e-32,2,0,0,0,0.0,52.86952781677246,38.047332763671875,1.0,0.0,1
106,5.088169615330901e-32,2,0,0,0,0.0,55.3876953125,39.84752655029297,1.0,0.0,1
107,4.1215153541172274e-32,2,0,0,0,0.0,61.54246139526367,44.24617004394531,1.0,0.0,1
108,5.050074782156628e-32,2,0,0,0,0.0,59.79459190368652,42.99594306945801,1.0,0.0,1
109,5.040630272794946e-32,2,0,0,0,0.0,52.87140655517578,38.04872131347656,1.0,0.0,1
110,3.9937303019752136e-32,2,0,0,0,0.0,55.94896697998047,40.248172760009766,1.0,0.0,1
111,4.050892829014175e-32,2,0,0,0,0.0,50.3543815612793,36.24937438964844,1.0,0.0,1
112,5.032991322756127e-32,2,0,0,0,0.0,50.35466384887695,36.24958419799805,1.0,0.0,1
113,5.038359805456333e-32,2,0,0,0,0.0,59.79646110534668,42.99731636047363,1.0,0.0,1
114,4.0069366871331143e-32,2,0,0,0,0.0,55.950164794921875,40.24905586242676,1.0,0.0,1
115,4.1112027421774635e-32,2,0,0,0,0.0,52.873130798339844,38.049991607666016,1.0,0.0,1
116,4.989511549960737e-32,2,0,0,0,0.0,58.46838569641113,42.04928207397461,1.0,0.0,1
117,4.003585058865332e-32,2,0,0,0,0.0,55.950796127319336,40.2495231628418,1.0,0.0,1
118,4.0271760549919847e-32,2,0,0,0,0.0,50.35586929321289,36.2504768371582,1.0,0.0,1
119,4.999811819209818e-32,2,0,0,0,0.0,58.46892547607422,42.0496768951416,1.0,0.0,1
120,4.948276383628242e-32,2,0,0,0,0.0,55.951263427734375,40.24986267089844,1.0,0.0,1
121,5.036038791860634e-32,2,0,0,0,0.0,59.798051834106445,42.99847221374512,1.0,0.0,1
122,4.0091272208558716e-32,2,0,0,0,0.0,55.951507568359375,40.250038146972656,1.0,0.0,1
123,4.990057567086694e-32,2,0,0,0,0.0,58.46942901611328,42.05004692077637,1.0,0.0,1
124,3.1015139266537736e-32,2,0,0,0,0.0,50.356529235839844,36.2509651184082,1.0,0.0,1
125,3.093677199690429e-32,2,0,0,0,0.0,50.35660171508789,36.25102233886719,1.0,0.0,1
126,3.071215559761329e-32,2,0,0,0,0.0,50.35667419433594,36.251068115234375,1.0,0.0,1
127,4.943916475081042e-32,2,0,0,0,0.0,55.95191955566406,40.250349044799805,1.0,0.0,1
128,4.9288278295938875e-32,2,0,0,0,0.0,55.951988220214844,40.25039482116699,1.0,0.0,1
129,3.985007252271349e-32,2,0,0,0,0.0,55.9520378112793,40.250436782836914,1.0,0.0,1
130,4.050774104084742e-32,2,0,0,0,0.0,50.356876373291016,36.251224517822266,1.0,0.0,1
131,5.075453705190881e-32,2,0,0,0,0.0,55.392616271972656,39.85115432739258,1.0,0.0,1
132,4.166631415048962e-32,2,0,0,0,0.0,58.47002983093262,42.05048751831055,1.0,0.0,1
133,4.991857836684979e-32,2,0,0,0,0.0,58.47006607055664,42.05051231384277,1.0,0.0,1
134,4.163837852724233e-32,2,0,0,0,0.0,52.87487983703613,38.05128479003906,1.0,0.0,1
135,4.034776507590814e-32,2,0,0,0,0.0,50.3570556640625,36.2513542175293,1.0,0.0,1
136,4.0646396476998664e-32,2,0,0,0,0.0,59.79903030395508,42.99919128417969,1.0,0.0,1
137,4.978179196671635e-32,2,0,0,0,0.0,58.47018814086914,42.05060577392578,1.0,0.0,1
138,3.098784722644752e-32,2,0,0,0,0.0,50.357120513916016,36.251399993896484,1.0,0.0,1
139,4.06389761689091e-32,2,0,0,0,0.0,50.357139587402344,36.25141525268555,1.0,0.0,1
140,3.1904171521536386e-32,2,0,0,0,0.0,52.8750114440918,38.05138397216797,1.0,0.0,1
141,3.1698692170276773e-32,2,0,0,0,0.0,55.95240783691406,40.250701904296875,1.0,0.0,1
142,4.158349469600244e-32,2,0,0,0,0.0,58.47027778625488,42.050668716430664,1.0,0.0,1
143,5.02996442480276e-32,2,0,0,0,0.0,52.87504768371582,38.051408767700195,1.0,0.0,1
144,5.006495680088593e-32,2,0,0,0,0.0,50.35719299316406,36.251461029052734,1.0,0.0,1
145,4.185629754746952e-32,2,0,0,0,0.0,55.392921447753906,39.85137939453125,1.0,0.0,1
146,4.185588612444673e-32,2,0,0,0,0.0,55.3929328918457,39.85138702392578,1.0,0.0,1
147,4.963781741862764e-32,2,0,0,0,0.0,58.470319747924805,42.050703048706055,1.0,0.0,1
148,4.0777925478648047e-32,2,0,0,0,0.0,52.87507629394531,38.051435470581055,1.0,0.0,1
149,4.177691641395849e-32,2,0,0,0,0.0,62.31706237792969,44.799278259277344,1.0,0.0,1
150,4.0337147423184337e-32,2,0,0,0,0.0,50.35722732543945,36.25148391723633,1.0,0.0,1
151,4.970631347445005e-32,2,0,0,0,0.0,58.4703426361084,42.050716400146484,1.0,0.0,1
152,4.1854396185357065e-32,2,0,0,0,0.0,55.3929557800293,39.85140609741211,1.0,0.0,1
153,3.982665667524511e-32,2,0,0,0,0.0,55.95248222351074,40.250762939453125,1.0,0.0,1
154,5.029054592175224e-32,2,0,0,0,0.0,52.87509536743164,38.051448822021484,1.0,0.0,1
155,4.0189649330779033e-32,2,0,0,0,0.0,50.35723876953125,36.25149154663086,1.0,0.0,1
156,4.98399730596103e-32,2,0,0,0,0.0,50.35723876953125,36.25149154663086,1.0,0.0,1
157,3.1916467192445987e-32,2,0,0,0,0.0,55.95248794555664,40.25076675415039,1.0,0.0,1
158,4.01894612516829e-32,2,0,0,0,0.0,50.35723876953125,36.25149917602539,1.0,0.0,1
159,5.086694957667795e-32,2,0,0,0,0.0,55.392967224121094,39.85141372680664,1.0,0.0,1
160,5.013590963990156e-32,2,0,0,0,0.0,50.357242584228516,36.25149917602539,1.0,0.0,1
161,4.0997801696969356e-32,2,0,0,0,0.0,52.875104904174805,38.05145835876465,1.0,0.0,1
162,5.006528006183241e-32,2,0,0,0,0.0,59.79922676086426,42.99934005737305,1.0,0.0,1
163,4.991438185201735e-32,2,0,0,0,0.0,50.357242584228516,36.25149917602539,1.0,0.0,1
164,3.1694807161447305e-32,2,0,0,0,0.0,55.95249366760254,40.250770568847656,1.0,0.0,1
165,4.983041629053811e-32,2,0,0,0,0.0,58.47035598754883,42.050729751586914,1.0,0.0,1
166,4.178392236028939e-32,2,0,0,0,0.0,55.392967224121094,39.851417541503906,1.0,0.0,1
167,4.888270923501817e-32,2,0,0,0,0.0,61.54774475097656,44.25004196166992,1.0,0.0,1
168,4.959640475264817e-32,2,0,0,0,0.0,55.95249366760254,40.250770568847656,1.0,0.0,1
169,3.982603660197505e-32,2,0,0,0,0.0,55.95249366760254,40.250770568847656,1.0,0.0,1
170,4.8948548673607726e-32,2,0,0,0,0.0,61.54774475097656,44.25004196166992,1.0,0.0,1
171,4.920645801164989e-32,2,0,0,0,0.0,61.54774475097656,44.25004196166992,1.0,0.0,1
172,5.029505982005939e-32,2,0,0,0,0.0,52.875104904174805,38.05145835876465,1.0,0.0,1
173,3.981714398721108e-32,2,0,0,0,0.0,55.95249366760254,40.250770568847656,1.0,0.0,1
174,4.140316210764279e-32,2,0,0,0,0.0,52.875104904174805,38.05145835876465,1.0,0.0,1
175,4.944962665053274e-32,2,0,0,0,0.0,55.95249366760254,40.250770568847656,1.0,0.0,1
176,4.0561646273040254e-32,2,0,0,0,0.0,59.79922676086426,42.99934005737305,1.0,0.0,1
177,5.050122977425012e-32,2,0,0,0,0.0,52.875104904174805,38.05145835876465,1.0,0.0,1
178,4.076027543097045e-32,2,0,0,0,0.0,61.54774475097656,44.25004196166992,1.0,0.0,1
179,5.003658624472884e-32,2,0,0,0,0.0,58.47035598754883,42.050729751586914,1.0,0.0,1
180,3.0760480170375595e-32,2,0,0,0,0.0,50.357242584228516,36.25149917602539,1.0,0.0,1
181,5.021189947221047e-32,2,0,0,0,0.0,59.79922676086426,42.99934005737305,1.0,0.0,1
182,5.006515075745382e-32,2,0,0,0,0.0,59.79922676086426,42.99934005737305,1.0,0.0,1
183,4.076026367602694e-32,2,0,0,0,0.0,61.54774475097656,44.25004196166992,1.0,0.0,1
184,4.946737661523016e-32,2,0,0,0,0.0,55.95249366760254,40.250770568847656,1.0,0.0,1
185,4.119826168735096e-32,2,0,0,0,0.0,55.95249366760254,40.250770568847656,1.0,0.0,1
186,4.881676106320116e-32,2,0,0,0,0.0,61.54774475097656,44.25004196166992,1.0,0.0,1
187,5.065213386153693e-32,2,0,0,0,0.0,62.31708908081055,44.799299240112305,1.0,0.0,1
188,4.1344998647164104e-32,2,0,0,0,0.0,55.95249366760254,40.250770568847656,1.0,0.0,1
189,4.071440470266549e-32,2,0,0,0,0.0,52.875104904174805,38.05145835876465,1.0,0.0,1
190,4.932063377794526e-32,2,0,0,0,0.0,55.95249366760254,40.250770568847656,1.0,0.0,1
191,4.940149603433832e-32,2,0,0,0,0.0,55.95249366760254,40.250770568847656,1.0,0.0,1
192,4.967107803128415e-32,2,0,0,0,0.0,55.95249366760254,40.250770568847656,1.0,0.0,1
193,5.066052101373004e-32,2,0,0,0,0.0,55.392967224121094,39.851417541503906,1.0,0.0,1
194,4.063638714260141e-32,2,0,0,0,0.0,59.79922676086426,42.99934005737305,1.0,0.0,1
195,4.970141166300712e-32,2,0,0,0,0.0,58.47035598754883,42.050729751586914,1.0,0.0,1
196,4.063220532144836e-32,2,0,0,0,0.0,50.357242584228516,36.25149917602539,1.0,0.0,1
197,4.041072455333818e-32,2,0,0,0,0.0,50.357242584228516,36.25149917602539,1.0,0.0,1
198,3.290863438304991e-32,2,0,0,0,0.0,58.47035598754883,42.050729751586914,1.0,0.0,1
199,4.141974245546114e-32,2,0,0,0,0.0,55.95249366760254,40.250770568847656,1.0,0.0,1
200,5.003658624472884e-32,2,0,0,0,0.0,58.47035598754883,42.050729751586914,1.0,0.0,1
