feature,importance
cat__fin_moodys_company_name_ICM A/S,8.476698e-06
cat__contract_commodity_Office Consumables,8.35845e-06
cat__contract_commodity_Transport Consumables,8.140458e-06
cat__fin_moodys_company_name_Flamma S.P.A.,8.126397e-06
cat__Code_DNK,7.953856e-06
cat__contract_commodity_Metal,7.743577e-06
cat__payment_terms_F015 Invoice Date + 15 days,7.562097e-06
cat__contract_commodity_Support Proteins and BIO APIs Unclassified,7.1877444e-06
cat__fin_closing_date_2022-06-30,7.086927e-06
cat__incoterms_CIP Carriage and insurance paid,7.063794e-06
cat__fin_moodys_company_name_Bunzl Distribution Danmark A/S,6.9913967e-06
cat__incoterms_DDU Delivered duty unpaid,6.7923497e-06
cat__payment_terms_F014 Invoice Date + 14 days,6.5296995e-06
cat__contract_commodity_Finished Devices,6.336216e-06
cat__fin_moodys_company_name_Pharma-Skan ApS,6.1914893e-06
cat__fin_moodys_company_name_Mm Eson Pac AB,6.0577026e-06
cat__fin_closing_date_2023-09-30,5.8301025e-06
"cat__fin_moodys_company_name_Kovac MED Co.,Ltd",5.750515e-06
cat__fin_Implied_rating - original_A2,5.721615e-06
cat__fin_moodys_company_name_Elis Danmark A/S,5.6702575e-06
"cat__department_Quality, Production Services & Supplies",5.647632e-06
cat__fin_moodys_company_name_OPTIMA pharma GmbH,5.6040844e-06
cat__supplier_sector_Biotechnology and Life Sciences,5.5725473e-06
cat__fin_closing_date_2023-06-30,5.4685474e-06
cat__team_Bioprocessing and Excipients,5.415764e-06
num__missingindicator_fin_long_term_gearing,5.394986e-06
cat__fin_closing_date_2024-03-31,5.33108e-06
cat__nn_contract_type_Engineering agreement,5.197726e-06
cat__unit_SSIMS,5.162211e-06
cat__Country_Norway,5.125536e-06
num__fin_flag_long_term_gearing_high,5.1087013e-06
cat__fin_moodys_company_name_UFAG Laboratorien AG,5.0154954e-06
cat__contract_commodity_Other Critical Production Material,4.9826763e-06
cat__supplier_sector_Business Services,4.9398805e-06
cat__contract_commodity_Dry Ice and Gas,4.9187006e-06
cat__company_country_NORWAY,4.7874405e-06
cat__department_Bioprocessing & Raw Materials,4.7336675e-06
cat__nn_contract_type_Outsourcing Agreement,4.6531363e-06
cat__contract_commodity_Other Critical Production Materials,4.6505124e-06
cat__fin_Implied_rating - original_Baa1,4.320205e-06
cat__contract_currency_code_GBP,4.313181e-06
cat__nn_contract_type_Supply Agreement,4.221801e-06
num__missingindicator_fin_Number_of_employees,4.1259677e-06
cat__department_Drug Product Outsourcing,4.020644e-06
cat__contract_commodity_Distributor Delivery,3.9589754e-06
cat__fin_Implied_rating - original_B2,3.9449524e-06
cat__fin_moodys_company_name_Life Technologies Limited,3.9099805e-06
cat__fin_moodys_company_name_Roquette Freres,3.896484e-06
cat__fin_moodys_company_name_Catalent Germany Schorndorf GmbH,3.64184e-06
cat__contract_commodity_Outsourced GMP Laboratory Analysis,3.6054366e-06
cat__company_country_clean_Norway,3.6023928e-06
cat__fin_moodys_company_name_Asahi Kasei Bioprocess Europe,3.5023581e-06
cat__fin_moodys_company_name_CUC Engineering A/S,3.4372174e-06
cat__fin_closing_date_2022-09-30,3.3784697e-06
cat__fin_moodys_company_name_Millmount Healthcare Limited,3.3464414e-06
cat__fin_Implied_rating - original_Aa3,3.3170484e-06
cat__department_from_cost_center_Drug Substance Outsourcing,3.2921114e-06
cat__fin_moodys_company_name_AVISTA Green ApS,3.17749e-06
num__missingindicator_fin_debt_asset_ratio,3.1342806e-06
cat__payment_terms_L060 Current Month + 60 days,3.0409597e-06
cat__contract_commodity_Cell Culture Media,3.0288302e-06
cat__payment_terms_L010 Current Month + 10 days,2.9967775e-06
cat__contract_commodity_Process Aids,2.8812167e-06
"cat__fin_moodys_company_name_Macco Organiques, s.r.o.",2.868204e-06
cat__contract_commodity_Gels,2.7875742e-06
cat__fin_moodys_company_name_IGS B.V.,2.720686e-06
cat__fin_created_at_utc_2026-03-05 09:02:26.421112+00:00,2.7087897e-06
"cat__supplier_sector_Travel, Personal & Leisure",2.7007757e-06
cat__fin_created_at_utc_2026-03-12 15:07:22.230528+00:00,2.6525859e-06
cat__payment_terms_F090 Invoice Date + 90 days,2.627595e-06
cat__incoterms_FOB Free on board,2.3681607e-06
num__market_log_vol_shock_ratio,2.3637367e-06
cat__fin_closing_date_2022-11-30,2.2964507e-06
cat__contract_commodity_GxP Gas,2.2433526e-06
cat__Code_USA,2.2091292e-06
cat__fin_moodys_company_name_Parker Hannifin Danmark ApS,2.2023123e-06
cat__contract_commodity_Catering & Canteen Services',2.126791e-06
cat__nn_contract_type_Lease Agreement,2.113265e-06
cat__fin_moodys_company_name_Europart Danmark A/S,2.100918e-06
num__fin_flag_short_term_gearing_high,1.976776e-06
cat__fin_moodys_company_name_Ashland Industries Europe GmbH,1.9160666e-06
cat__fin_moodys_company_name_Insatech A/S,1.7735e-06
cat__fin_Implied_rating - original_Ba2,1.7698537e-06
cat__fin_moodys_company_name_Compass Group Danmark A/S,1.693703e-06
cat__department_Raw Materials & Energy,1.6804591e-06
cat__team_Drug Substance Outsourcing API,1.2459719e-06
cat__team_Devices & Needles,1.2100551e-06
cat__fin_closing_date_2024-09-30,1.1444029e-06
cat__Shares outstanding_72.021.491,1.1291754e-06
cat__team_Drug Product Outsourcing,1.0138041e-06
cat__fin_closing_date_2023-08-31,9.795765e-07
cat__fin_moodys_company_name_K+S Minerals and Agriculture GmbH,9.5275544e-07
cat__contract_commodity_Law Firms,7.9105484e-07
num__missingindicator_news_negative_count,6.51963e-07
cat__Country_China,6.0734044e-07
num__fin_flag_very_low_solvency,5.8800646e-07
